course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268439839;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;17:37:00;1;427;7132
268439929;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;17:47:00;1;1027;7132
268439872;OXFORD;1138;OXFORD;19;H. DEPARTEMENT;0;17:58:36;0;1723;7132
268439872;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;17:39:46;0;593;7132
268439943;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;17:50:00;0;1207;7132
268439856;COUBERTE;1141;P. DE COUBERTIN;19;H. DEPARTEMENT;0;18:00:00;0;1807;7132
268439929;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;17:35:45;0;352;7132
268439872;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;17:47:31;0;1058;7132
268439943;CARDENAE;1209;PIERRE CARDENAL;19;H. DEPARTEMENT;0;17:57:45;1;1672;7132
268439929;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;17:33:47;0;234;7132
268439872;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;17:45:33;0;940;7132
268439943;PITALIEE;1206;PLACE D'ITALIE;19;H. DEPARTEMENT;0;17:55:47;1;1554;7132
268439929;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;17:37:32;0;459;7132
268439872;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;17:48:50;0;1137;7132
268439943;R_ORANGE;1211;RAIMBAUD ORANGE;19;H. DEPARTEMENT;0;17:59:04;1;1751;7132
268439839;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;17:32:09;1;136;7132
268439929;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;17:42:36;0;763;7132
268439872;STPAUE_B;19102;SAINT-PAUL;19;H. DEPARTEMENT;0;17:53:49;0;1436;7132
268436508;AIGUETWS;42147;AIGUELONGUE;2;JACOU;0;17:34:57;0;304;42169
268437051;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;17:37:18;0;445;42169
268436508;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;17:45:16;0;923;42169
268436690;AUBEROUS;42163;AUBE ROUGE;2;JACOU;0;17:58:59;0;1746;42169
268436508;BXARTTWS;42143;BEAUX-ARTS;2;JACOU;0;17:31:32;0;99;42169
268436690;BXARTTWS;42143;BEAUX-ARTS;2;JACOU;0;17:45:09;0;916;42169
268437051;CENTUTWS;42157;CENTURIONS;2;JACOU;0;17:33:50;0;237;42169
268436508;CENTUTWS;42157;CENTURIONS;2;JACOU;0;17:41:32;0;699;42169
268436508;DEGAULLS;42151;CH. DE GAULLE;2;JACOU;0;17:38:15;0;502;42169
268437051;CLAIRTWS;42153;CLAIRVAL;2;JACOU;0;17:30:56;0;63;42169
268436508;CLAIRTWS;42153;CLAIRVAL;2;JACOU;0;17:39:01;0;548;42169
268436690;COMEDRTW;41223;COMEDIE;2;JACOU;0;17:39:35;0;582;42169
268436508;CORUM2S;42141;CORUM T2;2;JACOU;0;17:29:57;0;4;42169
268436690;CORUM2S;42141;CORUM T2;2;JACOU;0;17:43:35;0;822;42169
268436965;CXARGTWE;42115;CROIX D'ARGENT;2;JACOU;0;17:35:59;0;366;42169
268436690;GARERTW;41221;GARE ST-ROCH T1;2;JACOU;0;17:37:35;0;462;42169
268436893;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;17:35:34;0;341;42169
268437051;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;17:42:42;0;769;42169
268436508;GPOMPTWS;42167;GEORGES POMPIDOU;2;JACOU;0;17:50:58;0;1265;42169
268437051;GALINTWS;42155;LA GALINE;2;JACOU;0;17:31:41;0;108;42169
268436508;GALINTWS;42155;LA GALINE;2;JACOU;0;17:40:36;0;643;42169
268436965;LEMASTWE;42119;LEMASSON;2;JACOU;0;17:38:45;0;532;42169
268436508;ABBESTWS;42145;MAIL DES ABBES;2;JACOU;0;17:32:59;0;186;42169
268436690;ABBESTWS;42145;MAIL DES ABBES;2;JACOU;0;17:46:42;0;1009;42169
268436965;DREVOTWE;42117;MAS DREVON;2;JACOU;0;17:37:08;0;435;42169
268437051;SABLASSS;42159;ND DE SABLASSOU;2;JACOU;0;17:35:18;0;325;42169
268436508;SABLASSS;42159;ND DE SABLASSOU;2;JACOU;0;17:43:16;0;803;42169
268436690;SABLASSS;42159;ND DE SABLASSOU;2;JACOU;0;17:56:36;0;1603;42169
268436690;NVSTROCE;42123;NOUVEAU ST-ROCH;2;JACOU;0;17:33:35;0;222;42169
268436965;NVSTROCE;42123;NOUVEAU ST-ROCH;2;JACOU;0;17:42:59;0;786;42169
268436893;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;17:31:34;0;101;42169
268437051;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;17:38:42;0;529;42169
268436508;PLANKSTS;42171;PLANKSTADT;2;JACOU;0;17:46:58;0;1025;42169
268436690;RONDETWE;42125;RONDELET;2;JACOU;0;17:35:31;0;338;42169
268436965;RONDETWE;42125;RONDELET;2;JACOU;0;17:44:53;0;900;42169
268436965;SABINESE;42111;SABINES;2;JACOU;0;17:33:00;0;187;42169
268436998;SABINESE;42111;SABINES;2;JACOU;0;17:44:00;0;847;42169
268436690;STCLETWE;42121;SAINT-CLEOPHAS;2;JACOU;0;17:30:35;0;42;42169
268436965;STCLETWE;42121;SAINT-CLEOPHAS;2;JACOU;0;17:39:59;0;606;42169
268436508;STLAZTWS;42149;SAINT-LAZARE;2;JACOU;0;17:36:00;0;367;42169
268436893;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;17:33:34;0;221;42169
268437051;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;17:40:42;0;649;42169
268436508;VDOMITIS;42165;VIA DOMITIA;2;JACOU;0;17:48:58;0;1145;42169
268436965;ANGOUTWE;42113;VIL. D'ANGOULEME;2;JACOU;0;17:35:00;0;307;42169
268436998;ANGOUTWE;42113;VIL. D'ANGOULEME;2;JACOU;0;17:46:00;0;967;42169
268437023;AIGUETWE;42223;AIGUELONGUE;2;SABINES;1;17:38:16;0;503;42259
268437023;BXARTTWE;42227;BEAUX-ARTS;2;SABINES;1;17:42:59;0;786;42259
268437023;CENTUTWE;42213;CENTURIONS;2;SABINES;1;17:31:52;0;119;42259
268436839;CENTUTWE;42213;CENTURIONS;2;SABINES;1;17:37:19;0;446;42259
268437023;DEGAULLE;42219;CH. DE GAULLE;2;SABINES;1;17:35:16;0;323;42259
268436839;DEGAULLE;42219;CH. DE GAULLE;2;SABINES;1;17:41:00;0;667;42259
268437023;CLAIRTWE;42217;CLAIRVAL;2;SABINES;1;17:34:29;0;276;42259
268436839;CLAIRTWE;42217;CLAIRVAL;2;SABINES;1;17:39:56;0;603;42259
268436771;COMEDATW;41133;COMEDIE;2;SABINES;1;17:31:42;0;109;42259
268437023;COMEDATW;41133;COMEDIE;2;SABINES;1;17:47:16;0;1043;42259
268437023;CORUM2E;42229;CORUM T2;2;SABINES;1;17:44:16;0;863;42259
268436995;CXARGTWS;42255;CROIX D'ARGENT;2;SABINES;1;17:34:34;0;281;42259
268436771;GARETW;41135;GARE ST-ROCH T1;2;SABINES;1;17:33:42;0;229;42259
268437023;GARETW;41135;GARE ST-ROCH T1;2;SABINES;1;17:49:16;0;1163;42259
268437023;GALINTWE;42215;LA GALINE;2;SABINES;1;17:33:12;0;199;42259
268436839;GALINTWE;42215;LA GALINE;2;SABINES;1;17:38:39;0;526;42259
268436995;LEMASTWS;42251;LEMASSON;2;SABINES;1;17:30:51;0;58;42259
268436771;LEMASTWS;42251;LEMASSON;2;SABINES;1;17:41:36;0;703;42259
268437023;ABBESTWE;42225;MAIL DES ABBES;2;SABINES;1;17:41:17;0;684;42259
268436995;DREVOTWS;42253;MAS DREVON;2;SABINES;1;17:32:55;0;182;42259
268437023;SABLASSE;42211;ND DE SABLASSOU;2;SABINES;1;17:30:16;0;23;42259
268436839;SABLASSE;42211;ND DE SABLASSOU;2;SABINES;1;17:36:00;0;367;42259
268436771;NVSTROCS;42247;NOUVEAU ST-ROCH;2;SABINES;1;17:37:42;0;469;42259
268436771;RONDETWS;42245;RONDELET;2;SABINES;1;17:35:46;0;353;42259
268437023;RONDETWS;42245;RONDELET;2;SABINES;1;17:51:20;0;1287;42259
268436771;STCLETWS;42249;SAINT-CLEOPHAS;2;SABINES;1;17:40:24;0;631;42259
268437023;STLAZTWE;42221;SAINT-LAZARE;2;SABINES;1;17:37:29;0;456;42259
268436839;STLAZTWE;42221;SAINT-LAZARE;2;SABINES;1;17:42:56;0;783;42259
268436995;ANGOUTWS;42257;VIL. D'ANGOULEME;2;SABINES;1;17:36:27;0;394;42259
268436575;AIGUETWS;42147;AIGUELONGUE;2;SABLASSOU;0;17:31:32;0;99;42159
268436538;AIGUETWS;42147;AIGUELONGUE;2;SABLASSOU;0;17:42:00;1;727;42159
268436538;BXARTTWS;42143;BEAUX-ARTS;2;SABLASSOU;0;17:38:17;1;504;42159
268436575;CENTUTWS;42157;CENTURIONS;2;SABLASSOU;0;17:38:04;0;491;42159
268436575;DEGAULLS;42151;CH. DE GAULLE;2;SABLASSOU;0;17:34:32;0;279;42159
268436538;DEGAULLS;42151;CH. DE GAULLE;2;SABLASSOU;0;17:45:00;1;907;42159
268436575;CLAIRTWS;42153;CLAIRVAL;2;SABLASSOU;0;17:35:36;0;343;42159
268436538;COMEDRTW;41223;COMEDIE;2;SABLASSOU;0;17:33:00;1;187;42159
268437039;COMEDRTW;41223;COMEDIE;2;SABLASSOU;0;17:43:38;0;825;42159
268436538;CORUM2S;42141;CORUM T2;2;SABLASSOU;0;17:37:00;1;427;42159
268437039;CXARGTWE;42115;CROIX D'ARGENT;2;SABLASSOU;0;17:30:38;0;45;42159
268436808;CXARGTWE;42115;CROIX D'ARGENT;2;SABLASSOU;0;17:42:00;0;727;42159
268436538;GARERTW;41221;GARE ST-ROCH T1;2;SABLASSOU;0;17:31:00;1;67;42159
268437039;GARERTW;41221;GARE ST-ROCH T1;2;SABLASSOU;0;17:41:38;0;705;42159
268436808;CONDATWE;42105;LA CONDAMINE;2;SABLASSOU;0;17:34:00;0;247;42159
268436621;CONDATWE;42105;LA CONDAMINE;2;SABLASSOU;0;17:45:00;0;907;42159
268436728;CONDATWE;42105;LA CONDAMINE;2;SABLASSOU;0;17:56:00;1;1567;42159
268436575;GALINTWS;42155;LA GALINE;2;SABLASSOU;0;17:36:42;0;409;42159
268437039;LEMASTWE;42119;LEMASSON;2;SABLASSOU;0;17:32:55;0;182;42159
268436808;LEMASTWE;42119;LEMASSON;2;SABLASSOU;0;17:44:45;1;892;42159
268436808;GRISETTE;42109;LES GRISETTES;2;SABLASSOU;0;17:37:00;1;427;42159
268436621;GRISETTE;42109;LES GRISETTES;2;SABLASSOU;0;17:48:00;1;1087;42159
268436728;GRISETTE;42109;LES GRISETTES;2;SABLASSOU;0;17:59:00;1;1747;42159
268436538;ABBESTWS;42145;MAIL DES ABBES;2;SABLASSOU;0;17:39:44;1;591;42159
268437039;DREVOTWE;42117;MAS DREVON;2;SABLASSOU;0;17:31:47;0;114;42159
268436808;DREVOTWE;42117;MAS DREVON;2;SABLASSOU;0;17:43:09;0;796;42159
268437039;NVSTROCE;42123;NOUVEAU ST-ROCH;2;SABLASSOU;0;17:37:38;0;465;42159
268437039;RONDETWE;42125;RONDELET;2;SABLASSOU;0;17:39:32;0;579;42159
268436808;SABINESE;42111;SABINES;2;SABLASSOU;0;17:39:00;0;547;42159
268437039;STCLETWE;42121;SAINT-CLEOPHAS;2;SABLASSOU;0;17:34:38;0;285;42159
268436575;STLAZTWS;42149;SAINT-LAZARE;2;SABLASSOU;0;17:32:35;0;162;42159
268436538;STLAZTWS;42149;SAINT-LAZARE;2;SABLASSOU;0;17:43:03;1;790;42159
268436808;VEDASD;42101;ST-JEAN CENTRE;2;SABLASSOU;0;17:31:00;0;67;42159
268436621;VEDASD;42101;ST-JEAN CENTRE;2;SABLASSOU;0;17:42:00;0;727;42159
268436728;VEDASD;42101;ST-JEAN CENTRE;2;SABLASSOU;0;17:53:00;0;1387;42159
268436808;STJSECE;42103;ST-JEAN LE SEC;2;SABLASSOU;0;17:33:00;0;187;42159
268436621;STJSECE;42103;ST-JEAN LE SEC;2;SABLASSOU;0;17:44:00;0;847;42159
268436728;STJSECE;42103;ST-JEAN LE SEC;2;SABLASSOU;0;17:55:00;0;1507;42159
268436808;VICTOIRS;42107;VICTOIRE 2;2;SABLASSOU;0;17:36:00;0;367;42159
268436621;VICTOIRS;42107;VICTOIRE 2;2;SABLASSOU;0;17:47:00;0;1027;42159
268436728;VICTOIRS;42107;VICTOIRE 2;2;SABLASSOU;0;17:58:00;0;1687;42159
268436808;ANGOUTWE;42113;VIL. D'ANGOULEME;2;SABLASSOU;0;17:41:00;0;667;42159
268437074;AIGUETWE;42223;AIGUELONGUE;2;ST-JEAN DE VEDAS;1;17:29:59;0;6;42101
268437009;AIGUETWE;42223;AIGUELONGUE;2;ST-JEAN DE VEDAS;1;17:39:08;0;555;42101
268436934;AUBEROUE;42207;AUBE ROUGE;2;ST-JEAN DE VEDAS;1;17:40:00;0;607;42101
268436894;AUBEROUE;42207;AUBE ROUGE;2;ST-JEAN DE VEDAS;1;17:51:00;0;1267;42101
268437052;AUBEROUE;42207;AUBE ROUGE;2;ST-JEAN DE VEDAS;1;18:02:00;0;1927;42101
268437074;BXARTTWE;42227;BEAUX-ARTS;2;ST-JEAN DE VEDAS;1;17:34:25;0;272;42101
268437009;BXARTTWE;42227;BEAUX-ARTS;2;ST-JEAN DE VEDAS;1;17:43:34;0;821;42101
268437009;CENTUTWE;42213;CENTURIONS;2;ST-JEAN DE VEDAS;1;17:32:31;0;158;42101
268437009;DEGAULLE;42219;CH. DE GAULLE;2;ST-JEAN DE VEDAS;1;17:36:08;0;375;42101
268437009;CLAIRTWE;42217;CLAIRVAL;2;ST-JEAN DE VEDAS;1;17:35:04;0;311;42101
268437074;COMEDATW;41133;COMEDIE;2;ST-JEAN DE VEDAS;1;17:38:59;0;546;42101
268437074;CORUM2E;42229;CORUM T2;2;ST-JEAN DE VEDAS;1;17:35:59;0;366;42101
268437009;CORUM2E;42229;CORUM T2;2;ST-JEAN DE VEDAS;1;17:45:08;0;915;42101
268436727;CXARGTWS;42255;CROIX D'ARGENT;2;ST-JEAN DE VEDAS;1;17:32:10;0;137;42101
268437066;CXARGTWS;42255;CROIX D'ARGENT;2;ST-JEAN DE VEDAS;1;17:38:34;0;521;42101
268437074;GARETW;41135;GARE ST-ROCH T1;2;ST-JEAN DE VEDAS;1;17:40:59;0;666;42101
268436934;GPOMPTWE;42203;GEORGES POMPIDOU;2;ST-JEAN DE VEDAS;1;17:34:00;0;247;42101
268436894;GPOMPTWE;42203;GEORGES POMPIDOU;2;ST-JEAN DE VEDAS;1;17:45:00;0;907;42101
268437052;GPOMPTWE;42203;GEORGES POMPIDOU;2;ST-JEAN DE VEDAS;1;17:56:00;0;1567;42101
268436934;JACOUTWS;42169;JACOU;2;ST-JEAN DE VEDAS;1;17:32:00;0;127;42101
268436894;JACOUTWS;42169;JACOU;2;ST-JEAN DE VEDAS;1;17:43:00;0;787;42101
268437052;JACOUTWS;42169;JACOU;2;ST-JEAN DE VEDAS;1;17:54:00;0;1447;42101
268436727;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;17:41:28;0;695;42101
268437066;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;17:47:34;0;1061;42101
268437074;CONDATWS;42265;LA CONDAMINE;2;ST-JEAN DE VEDAS;1;18:00:59;0;1866;42101
268437009;GALINTWE;42215;LA GALINE;2;ST-JEAN DE VEDAS;1;17:33:47;0;234;42101
268437066;LEMASTWS;42251;LEMASSON;2;ST-JEAN DE VEDAS;1;17:35:08;0;315;42101
268436727;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;17:38:10;0;497;42101
268437066;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;17:44:34;0;881;42101
268437074;GRISETTS;42261;LES GRISETTES;2;ST-JEAN DE VEDAS;1;17:57:45;0;1672;42101
268437074;ABBESTWE;42225;MAIL DES ABBES;2;ST-JEAN DE VEDAS;1;17:32:29;0;156;42101
268437009;ABBESTWE;42225;MAIL DES ABBES;2;ST-JEAN DE VEDAS;1;17:41:52;0;719;42101
268436727;DREVOTWS;42253;MAS DREVON;2;ST-JEAN DE VEDAS;1;17:30:50;0;57;42101
268437066;DREVOTWS;42253;MAS DREVON;2;ST-JEAN DE VEDAS;1;17:37:09;0;436;42101
268437009;SABLASSE;42211;ND DE SABLASSOU;2;ST-JEAN DE VEDAS;1;17:31:08;0;75;42101
268437066;NVSTROCS;42247;NOUVEAU ST-ROCH;2;ST-JEAN DE VEDAS;1;17:31:34;0;101;42101
268437074;NVSTROCS;42247;NOUVEAU ST-ROCH;2;ST-JEAN DE VEDAS;1;17:44:59;0;906;42101
268436934;PLANKSTE;42271;PLANKSTADT;2;ST-JEAN DE VEDAS;1;17:38:00;1;487;42101
268436894;PLANKSTE;42271;PLANKSTADT;2;ST-JEAN DE VEDAS;1;17:49:00;1;1147;42101
268437052;PLANKSTE;42271;PLANKSTADT;2;ST-JEAN DE VEDAS;1;18:00:00;1;1807;42101
268437074;RONDETWS;42245;RONDELET;2;ST-JEAN DE VEDAS;1;17:43:03;0;790;42101
268436727;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;17:36:13;0;380;42101
268437066;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;17:42:34;0;761;42101
268437074;SABINESS;42259;SABINES;2;ST-JEAN DE VEDAS;1;17:55:59;0;1566;42101
268437066;STCLETWS;42249;SAINT-CLEOPHAS;2;ST-JEAN DE VEDAS;1;17:33:34;0;221;42101
268437074;STCLETWS;42249;SAINT-CLEOPHAS;2;ST-JEAN DE VEDAS;1;17:46:45;0;1012;42101
268437009;STLAZTWE;42221;SAINT-LAZARE;2;ST-JEAN DE VEDAS;1;17:38:04;0;491;42101
268436727;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;17:42:10;0;737;42101
268437066;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;17:48:34;0;1121;42101
268437074;STJSECS;42267;ST-JEAN LE SEC;2;ST-JEAN DE VEDAS;1;18:01:45;0;1912;42101
268436934;VDOMITIE;42205;VIA DOMITIA;2;ST-JEAN DE VEDAS;1;17:36:00;0;367;42101
268436894;VDOMITIE;42205;VIA DOMITIA;2;ST-JEAN DE VEDAS;1;17:47:00;0;1027;42101
268437052;VDOMITIE;42205;VIA DOMITIA;2;ST-JEAN DE VEDAS;1;17:58:00;0;1687;42101
268436727;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;17:40:10;0;617;42101
268437066;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;17:46:34;0;1001;42101
268437074;VICTOIRE;42263;VICTOIRE 2;2;ST-JEAN DE VEDAS;1;17:59:45;0;1792;42101
268436727;ANGOUTWS;42257;VIL. D'ANGOULEME;2;ST-JEAN DE VEDAS;1;17:33:47;0;234;42101
268437066;ANGOUTWS;42257;VIL. D'ANGOULEME;2;ST-JEAN DE VEDAS;1;17:39:56;0;603;42101
268437389;ASTRUT3S;43241;ASTRUC;3;JUVIGNAC;0;17:34:41;0;288;43101
268437559;ASTRUT3S;43241;ASTRUC;3;JUVIGNAC;0;17:42:11;0;738;43101
268437466;BOIRAT3E;43209;BOIRARGUES;3;JUVIGNAC;0;17:42:00;0;727;43101
268437389;CELLET3S;43253;CELLENEUVE;3;JUVIGNAC;0;17:45:49;0;956;43101
268437466;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;17:40:00;0;607;43101
268437218;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;17:53:00;0;1387;43101
268437514;ECOPOLEE;43207;ECOPOLE;3;JUVIGNAC;0;18:07:00;0;2227;43101
268437559;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;17:33:08;0;195;43101
268437188;GARETW3A;43127;GARE ST-ROCH T3;3;JUVIGNAC;0;17:46:31;0;998;43101
268437389;HDEPTT3S;43249;HOT. DEPARTEMENT;3;JUVIGNAC;0;17:42:35;0;762;43101
268437389;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;17:36:35;0;402;43101
268437559;GUESDT3S;43243;JULES GUESDE;3;JUVIGNAC;0;17:44:07;0;854;43101
268437389;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;17:32:40;0;167;43101
268437559;ARCEAT3S;43239;LES ARCEAUX;3;JUVIGNAC;0;17:40:56;0;663;43101
268437362;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;17:31:23;0;90;43101
268437389;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;17:47:36;0;1063;43101
268437559;MOSSOT3S;43255;MOSSON T3;3;JUVIGNAC;0;17:55:06;0;1513;43101
268437188;MOULARTW;41209;MOULARES;3;JUVIGNAC;0;17:36:31;0;398;43101
268437559;OBSERT3S;43233;OBSERVATOIRE;3;JUVIGNAC;0;17:34:08;0;255;43101
268437188;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;17:32:31;0;158;43101
268437466;PICASSOE;43213;PABLO PICASSO;3;JUVIGNAC;0;17:45:00;0;907;43101
268437466;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;17:38:00;0;487;43101
268437218;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;17:51:00;0;1267;43101
268437514;PEXPOT3E;43205;PARC EXPO;3;JUVIGNAC;0;18:05:00;0;2107;43101
268437389;PERGOT3S;43247;PERGOLA;3;JUVIGNAC;0;17:40:40;0;647;43101
268437466;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;17:35:00;0;307;43101
268437218;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;17:48:00;0;1087;43101
268437514;PEROLT3E;43203;PEROLS CENTRE;3;JUVIGNAC;0;18:02:00;0;1927;43101
268437466;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;17:33:00;0;187;43101
268437218;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;17:46:00;0;967;43101
268437514;ETGLORT3;43201;PEROLS ETANG OR;3;JUVIGNAC;0;18:00:00;0;1807;43101
268437389;PILORT3S;43251;PILORY;3;JUVIGNAC;0;17:43:39;0;826;43101
268437188;CARNOTWE;42241;PLACE CARNOT;3;JUVIGNAC;0;17:42:31;0;758;43101
268437389;PCABT3S;43237;PLAN CABANES;3;JUVIGNAC;0;17:31:36;0;103;43101
268437559;PCABT3S;43237;PLAN CABANES;3;JUVIGNAC;0;17:39:08;0;555;43101
268437188;PMARIRTW;41207;PORT MARIANNE;3;JUVIGNAC;0;17:35:31;0;338;43101
268437188;RLEZ2E;42237;RIVES DU LEZ T3;3;JUVIGNAC;0;17:39:31;0;578;43101
268437559;STDENT3S;43235;SAINT-DENIS T3;3;JUVIGNAC;0;17:37:06;0;433;43101
268437389;TONNET3S;43245;TONNELLES;3;JUVIGNAC;0;17:38:36;0;523;43101
268437188;VOLTAIRE;42239;VOLTAIRE;3;JUVIGNAC;0;17:40:36;0;643;43101
268437287;ASTRUT3E;43117;ASTRUC;3;LATTES CENTRE;1;17:32:44;0;171;43259
268437313;ASTRUT3E;43117;ASTRUC;3;LATTES CENTRE;1;17:41:32;0;699;43259
268437487;BOIRAT3S;43149;BOIRARGUES;3;LATTES CENTRE;1;17:36:29;0;396;43259
268437251;BOIRAT3S;43149;BOIRARGUES;3;LATTES CENTRE;1;17:40:17;0;624;43259
268437313;CELLRT3E;43105;CELLENEUVE;3;LATTES CENTRE;1;17:31:01;0;68;43259
268437363;CELLRT3E;43105;CELLENEUVE;3;LATTES CENTRE;1;17:43:47;0;834;43259
268437487;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;17:41:29;0;696;43259
268437251;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;17:45:17;0;924;43259
268437287;COUGOT3S;43161;COUGOURLUDE;3;LATTES CENTRE;1;18:02:32;0;1959;43259
268437287;GARETW3R;43231;GARE ST-ROCH T3;3;LATTES CENTRE;1;17:42:28;0;755;43259
268437313;HDEPTT3E;43109;HOT. DEPARTEMENT;3;LATTES CENTRE;1;17:33:37;0;224;43259
268437363;HDEPTT3E;43109;HOT. DEPARTEMENT;3;LATTES CENTRE;1;17:47:00;0;1027;43259
268437487;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;17:39:29;0;576;43259
268437251;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;17:43:17;0;804;43259
268437287;HTLIRT3S;43159;HTS LA LIRONDE;3;LATTES CENTRE;1;18:00:32;0;1839;43259
268437287;GUESDT3E;43115;JULES GUESDE;3;LATTES CENTRE;1;17:30:40;0;47;43259
268437313;GUESDT3E;43115;JULES GUESDE;3;LATTES CENTRE;1;17:39:37;0;584;43259
268437363;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;17:37:00;0;427;43259
268437390;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;17:51:36;0;1303;43259
268437560;JUVIGNAC;43101;JUVIGNAC;3;LATTES CENTRE;1;18:03:00;0;1987;43259
268437287;ARCEAT3E;43119;LES ARCEAUX;3;LATTES CENTRE;1;17:34:35;0;282;43259
268437313;ARCEAT3E;43119;LES ARCEAUX;3;LATTES CENTRE;1;17:43:52;0;839;43259
268437363;MOSSOT3E;43103;MOSSON T3;3;LATTES CENTRE;1;17:42:00;0;727;43259
268437251;MOULAATW;41147;MOULARES;3;LATTES CENTRE;1;17:32:59;0;186;43259
268437287;MOULAATW;41147;MOULARES;3;LATTES CENTRE;1;17:50:43;0;1250;43259
268437287;OBSERT3E;43125;OBSERVATOIRE;3;LATTES CENTRE;1;17:40:28;0;635;43259
268437487;PICASSOS;43145;PABLO PICASSO;3;LATTES CENTRE;1;17:33:29;0;216;43259
268437251;PICASSOS;43145;PABLO PICASSO;3;LATTES CENTRE;1;17:37:17;0;444;43259
268437313;PERGOT3E;43111;PERGOLA;3;LATTES CENTRE;1;17:36:36;0;403;43259
268437363;PERGOT3E;43111;PERGOLA;3;LATTES CENTRE;1;17:49:13;0;1160;43259
268437313;PILORT3E;43107;PILORY;3;LATTES CENTRE;1;17:32:33;0;160;43259
268437363;PILORT3E;43107;PILORY;3;LATTES CENTRE;1;17:45:56;0;963;43259
268437287;CARNOTWS;42129;PLACE CARNOT;3;LATTES CENTRE;1;17:45:28;0;935;43259
268437287;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;17:36:28;0;395;43259
268437313;PCABT3E;43121;PLAN CABANES;3;LATTES CENTRE;1;17:44:36;0;883;43259
268437487;PMARIATW;41149;PORT MARIANNE;3;LATTES CENTRE;1;17:31:26;0;93;43259
268437251;PMARIATW;41149;PORT MARIANNE;3;LATTES CENTRE;1;17:35:04;0;311;43259
268437251;RLEZ2S;42133;RIVES DU LEZ T3;3;LATTES CENTRE;1;17:31:08;0;75;43259
268437287;RLEZ2S;42133;RIVES DU LEZ T3;3;LATTES CENTRE;1;17:48:28;0;1115;43259
