route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,block_id,wheelchair_accessible,bikes_allowed
3,1-TR1,1288259,LATTES - Boirargues,1,,,,
3,1-TR1,1288260,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288261,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288262,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288263,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288264,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288265,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288266,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288267,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288268,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288269,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288270,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288271,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288272,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288273,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288274,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288275,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288276,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288277,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288278,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288279,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288280,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288281,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288282,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288283,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288284,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288285,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288286,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288287,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288288,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288289,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288290,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288291,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288292,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288293,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288294,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288295,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288296,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288297,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288298,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288299,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288300,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288301,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288302,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288303,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288304,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288305,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288306,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288307,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288308,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288309,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288310,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288311,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288312,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288313,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288314,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288315,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288316,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288317,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288318,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288319,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288320,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288321,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288322,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288323,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288324,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288325,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288326,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288327,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288328,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288329,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288330,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288331,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288332,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288333,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288334,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288335,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288336,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288337,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288338,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288339,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288340,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288341,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288342,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288343,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288344,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288345,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288346,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288347,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288348,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288349,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288350,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288351,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288352,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288353,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288354,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288355,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288356,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288357,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288358,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288359,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288360,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288361,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288362,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288363,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288364,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288365,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288366,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288367,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288368,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288369,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288370,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288371,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288372,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288373,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288374,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288375,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288376,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288377,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288378,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288379,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288380,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288381,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288382,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288383,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288384,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288385,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288386,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288387,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288388,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288389,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288390,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288391,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288392,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288393,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288394,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288395,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288396,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288397,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288398,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288399,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288400,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288401,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288402,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288403,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288404,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288405,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288406,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288407,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288408,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288409,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288410,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288411,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288412,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288413,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288414,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288415,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288416,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288417,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288418,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288419,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288420,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288421,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288422,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288423,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288424,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288425,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288426,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288427,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288428,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288429,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288430,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288431,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288432,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288433,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288434,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288435,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288436,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288437,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288438,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288439,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288440,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288441,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288442,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288443,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288444,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288445,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288446,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288447,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288448,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288449,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288450,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288451,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288452,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288453,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288454,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288455,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288456,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288457,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288458,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288459,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288460,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288461,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288462,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288463,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288464,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288465,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288466,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288467,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288468,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288469,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288470,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288471,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288472,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288473,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288474,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288475,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288476,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288477,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288478,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288479,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288480,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288481,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288482,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288483,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288484,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288485,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288486,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288487,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288488,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288489,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288490,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288491,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288492,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288493,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288494,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288495,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288496,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288497,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288498,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288499,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288500,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288501,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288502,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288503,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288504,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288505,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288506,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288507,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288508,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288509,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288510,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288511,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288512,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288513,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288514,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288515,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288516,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288517,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288518,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288519,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288520,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288521,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288522,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288523,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288524,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288525,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288526,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288527,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288528,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288529,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288530,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288531,PEROLS - Pérols Étang de l'Or,1,,,,
3,1-TR1,1288532,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288533,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288534,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288535,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288536,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288537,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288538,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288539,MONTPELLIER - Mosson,0,,,,
3,1-TR1,1288540,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288541,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288542,JUVIGNAC - Juvignac,0,,,,
3,1-TR1,1288543,LATTES - Lattes Centre,1,,,,
3,1-TR1,1288544,LATTES - Lattes Centre,1,,,,
1,2-TR1,1288545,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288546,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288547,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288548,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288549,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288550,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288551,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288552,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288553,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288554,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288555,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288556,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288557,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288558,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288559,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288560,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288561,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288562,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288563,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288564,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288565,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288566,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288567,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288568,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288569,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288570,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288571,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288572,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288573,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288574,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288575,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288576,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288577,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288578,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288579,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288580,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288581,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288582,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288583,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288584,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288585,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288586,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288587,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288588,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288589,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288590,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288591,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288592,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288593,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288594,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288595,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288596,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288597,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288598,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288599,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288600,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288601,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288602,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288603,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288604,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288605,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288606,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288607,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288608,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288609,MONTPELLIER - Odysseum,0,,,,
1,2-TR1,1288610,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288611,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288612,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288613,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288614,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288615,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288616,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288617,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288618,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288619,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288620,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288621,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288622,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288623,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288624,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288625,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288626,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288627,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288628,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288629,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288630,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288631,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288632,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288633,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288634,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288635,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288636,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288637,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288638,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288639,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288640,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288641,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288642,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288643,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288644,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288645,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288646,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288647,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288648,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288649,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288650,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288651,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288652,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288653,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288654,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288655,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288656,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288657,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288658,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288659,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288660,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288661,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288662,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288663,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288664,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288665,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288666,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288667,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288668,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288669,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288670,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288671,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288672,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288673,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288674,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288675,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288676,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288677,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288678,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288679,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288680,MONTPELLIER - Mosson,1,,,,
1,2-TR1,1288681,MONTPELLIER - Mosson,1,,,,
